event_id,sequence_number_coord,send_time_ns,send_time_iso,ntp_offset_ms_coord,ntp_timestamp_ns_coord,ct_offset_ms_coord,ct_timestamp_ns_coord,pattern_delay_ms,workers_sent,workers_failed,node_id,sequence_number_worker,receive_time_ns,coordinator_send_time_ns,ntp_offset_ms_worker,ntp_uncertainty_ms,ntp_timestamp_ns_worker,ct_offset_ms_worker,ct_drift_rate,ct_uncertainty_ms,ct_confidence,ct_source,ct_prediction_time,ct_timestamp_ns_worker,ct_lower_bound_ns,ct_upper_bound_ns,ct_latency_ns,ct_latency_ms,sys_latency_ns,sys_latency_ms,ct_violation,sys_violation
42,41,1761411696914335058,2025-10-25 17:01:36,-23.510217666625977,1761411696890824841,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,41,1761411696914983793,1761411696914325170,-4.753828048706055,5.0,1761411696910229965,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411696.9149835,1761411696916203433,1761411696901203433,1761411696931203433,1878263,1.878263,658623,0.658623,False,False
43,42,1761411697515980396,2025-10-25 17:01:37,-23.510217666625977,1761411697492470179,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,42,1761411697516589496,1761411697515969597,-4.753828048706055,5.0,1761411697511835668,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411697.5165896,1761411697517809136,1761411697502809136,1761411697532809136,1839539,1.839539,619899,0.619899,False,False
44,43,1761411698117596721,2025-10-25 17:01:38,-23.510217666625977,1761411698094086504,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,43,1761411698118193144,1761411698117587171,-4.753828048706055,5.0,1761411698113439316,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411698.1181931,1761411698119412784,1761411698104412784,1761411698134412784,1825613,1.825613,605973,0.605973,False,False
45,44,1761411698719197949,2025-10-25 17:01:38,-23.510217666625977,1761411698695687732,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,44,1761411698719792667,1761411698719188293,-4.753828048706055,5.0,1761411698715038839,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411698.7197926,1761411698721012307,1761411698706012307,1761411698736012307,1824014,1.824014,604374,0.604374,False,False
46,45,1761411699320795102,2025-10-25 17:01:39,-23.510217666625977,1761411699297284885,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,45,1761411699321383945,1761411699320785620,-4.753828048706055,5.0,1761411699316630117,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411699.321384,1761411699322603585,1761411699307603585,1761411699337603585,1817965,1.817965,598325,0.598325,False,False
47,46,1761411699922385479,2025-10-25 17:01:39,-23.510217666625977,1761411699898875262,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,46,1761411699922985179,1761411699922375612,-4.753828048706055,5.0,1761411699918231351,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411699.9229853,1761411699924204819,1761411699909204819,1761411699939204819,1829207,1.829207,609567,0.609567,False,False
48,47,1761411700524018018,2025-10-25 17:01:40,-23.510217666625977,1761411700500507801,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,47,1761411700525542872,1761411700524008341,-4.753828048706055,5.0,1761411700520789044,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411700.525543,1761411700526762512,1761411700511762512,1761411700541762512,2754171,2.754171,1534531,1.534531,False,False
49,48,1761411701125619274,2025-10-25 17:01:41,-23.510217666625977,1761411701102109057,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,48,1761411701126221942,1761411701125609592,-4.753828048706055,5.0,1761411701121468114,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411701.126222,1761411701127441582,1761411701112441582,1761411701142441582,1831990,1.83199,612350,0.61235,False,False
50,49,1761411701727217279,2025-10-25 17:01:41,-23.510217666625977,1761411701703707062,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,49,1761411701727843648,1761411701727207536,-4.753828048706055,5.0,1761411701723089820,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411701.7278435,1761411701729063288,1761411701714063288,1761411701744063288,1855752,1.855752,636112,0.636112,False,False
51,50,1761411702329048037,2025-10-25 17:01:42,-23.24819564819336,1761411702305799842,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp11,50,1761411702329742876,1761411702329037457,-23.24366569519043,5.0,1761411702306499211,1.2196401755015056,0.0,5.0,0.7,ntp_warm_up,1761411702.329743,1761411702330962516,1761411702315962516,1761411702345962516,1925059,1.925059,705419,0.705419,False,False
