event_id,sequence_number_coord,send_time_ns,send_time_iso,ntp_offset_ms_coord,ntp_timestamp_ns_coord,ct_offset_ms,ct_timestamp_ns,pattern_delay_ms,workers_sent,workers_failed,node_id,sequence_number_worker,receive_time_ns,coordinator_send_time_ns,ntp_offset_ms_worker,ntp_uncertainty_ms,ntp_timestamp_ns_worker,latency_ns,latency_ms,violation
35,34,1761340559902966599,2025-10-24 21:15:59,-23.59151840209961,1761340559879375081,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,34,1761340580262421262,1761340580261652132,-4.733800888061523,5.0,1761340580257687462,769130,0.76913,False
36,35,1761340560504065222,2025-10-24 21:16:00,-23.59151840209961,1761340560480473704,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,35,1761340581463513449,1761340581462740122,-4.733800888061523,5.0,1761340581458779649,773327,0.773327,False
37,36,1761340561105101408,2025-10-24 21:16:01,-23.59151840209961,1761340561081509890,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,36,1761340582696139022,1761340582695324594,-4.733800888061523,5.0,1761340582691405222,814428,0.814428,False
38,37,1761340561706131832,2025-10-24 21:16:01,-23.59151840209961,1761340561682540314,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,37,1761340583897282325,1761340583896476948,-4.733800888061523,5.0,1761340583892548525,805377,0.805377,False
39,38,1761340562307191985,2025-10-24 21:16:02,-23.59151840209961,1761340562283600467,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,38,1761340585098385529,1761340585097615936,-4.733800888061523,5.0,1761340585093651729,769593,0.769593,False
40,39,1761340562908216117,2025-10-24 21:16:02,-23.59151840209961,1761340562884624599,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,39,1761340586299532762,1761340586298715703,-4.733800888061523,5.0,1761340586294798962,817059,0.817059,False
41,40,1761340563509478924,2025-10-24 21:16:03,-23.59151840209961,1761340563485887406,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,40,1761340587500987290,1761340587500180963,-4.733800888061523,5.0,1761340587496253490,806327,0.806327,False
42,41,1761340564110543189,2025-10-24 21:16:04,-23.59151840209961,1761340564086951671,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,41,1761340588702134572,1761340588701322862,-4.733800888061523,5.0,1761340588697400772,811710,0.81171,False
43,42,1761340564711592075,2025-10-24 21:16:04,-23.59151840209961,1761340564688000557,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,42,1761340589903275804,1761340589902467955,-23.472309112548828,5.0,1761340589879803495,807849,0.807849,False
44,43,1761340565312609101,2025-10-24 21:16:05,-23.59151840209961,1761340565289017583,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,43,1761340591104404063,1761340591103607702,-23.472309112548828,5.0,1761340591080931754,796361,0.796361,False
45,44,1761340565913645354,2025-10-24 21:16:05,-23.59151840209961,1761340565890053836,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,44,1761340592305507350,1761340592304723494,-23.472309112548828,5.0,1761340592282035041,783856,0.783856,False
46,45,1761340566514665010,2025-10-24 21:16:06,-23.59151840209961,1761340566491073492,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,45,1761340593519894831,1761340593519075148,-23.472309112548828,5.0,1761340593496422522,819683,0.819683,False
47,46,1761340567115701367,2025-10-24 21:16:07,-23.59151840209961,1761340567092109849,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,46,1761340594721004518,1761340594720230626,-23.472309112548828,5.0,1761340594697532209,773892,0.773892,False
48,47,1761340567716717355,2025-10-24 21:16:07,-23.59151840209961,1761340567693125837,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,47,1761340595922120594,1761340595921336303,-23.472309112548828,5.0,1761340595898648285,784291,0.784291,False
49,48,1761340568317738144,2025-10-24 21:16:08,-23.59151840209961,1761340568294146626,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,48,1761340597123230879,1761340597122440664,-23.472309112548828,5.0,1761340597099758570,790215,0.790215,False
50,49,1761340568918752208,2025-10-24 21:16:08,-23.59151840209961,1761340568895160690,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,49,1761340598324325089,1761340598323557751,-23.472309112548828,5.0,1761340598300852780,767338,0.767338,False
51,50,1761340569520032770,2025-10-24 21:16:09,-23.563385009765625,1761340569496469385,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,50,1761340599525829866,1761340599524951227,-23.472309112548828,5.0,1761340599502357557,878639,0.878639,False
52,51,1761340570152311644,2025-10-24 21:16:10,-23.563385009765625,1761340570128748259,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,51,1761340600726975954,1761340600726155477,-4.774570465087891,5.0,1761340600722201384,820477,0.820477,False
53,52,1761340570753404711,2025-10-24 21:16:10,-23.563385009765625,1761340570729841326,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,52,1761340601928071960,1761340601927302367,-4.774570465087891,5.0,1761340601923297390,769593,0.769593,False
54,53,1761340571354436210,2025-10-24 21:16:11,-23.563385009765625,1761340571330872825,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,53,1761340603129195975,1761340603128428490,-4.774570465087891,5.0,1761340603124421405,767485,0.767485,False
55,54,1761340571956985593,2025-10-24 21:16:11,-23.563385009765625,1761340571933422208,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,54,1761340604361812753,1761340604360980238,-4.774570465087891,5.0,1761340604357038183,832515,0.832515,False
56,55,1761340572558217899,2025-10-24 21:16:12,-23.563385009765625,1761340572534654514,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,55,1761340605563569381,1761340605562141104,-4.774570465087891,5.0,1761340605558794811,1428277,1.428277,False
57,56,1761340573159283140,2025-10-24 21:16:13,-23.563385009765625,1761340573135719755,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,56,1761340606765075213,1761340606764163529,-4.774570465087891,5.0,1761340606760300643,911684,0.911684,False
58,57,1761340573760314646,2025-10-24 21:16:13,-23.563385009765625,1761340573736751261,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,57,1761340607966169620,1761340607965394853,-4.774570465087891,5.0,1761340607961395050,774767,0.774767,False
59,58,1761340574361349890,2025-10-24 21:16:14,-23.563385009765625,1761340574337786505,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,58,1761340609167269663,1761340609166481846,-4.774570465087891,5.0,1761340609162495093,787817,0.787817,False
60,59,1761340574962380129,2025-10-24 21:16:14,-23.563385009765625,1761340574938816744,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,59,1761340610368363345,1761340610367612922,-4.794120788574219,5.0,1761340610363569225,750423,0.750423,False
61,60,1761340575564193058,2025-10-24 21:16:15,-23.563385009765625,1761340575540629673,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,60,1761340611570038145,1761340611569191955,-4.794120788574219,5.0,1761340611565244025,846190,0.84619,False
62,61,1761340576165411741,2025-10-24 21:16:16,-23.563385009765625,1761340576141848356,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,61,1761340612771257459,1761340612770438805,-4.794120788574219,5.0,1761340612766463339,818654,0.818654,False
63,62,1761340576766457650,2025-10-24 21:16:16,-23.563385009765625,1761340576742894265,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,62,1761340613972382892,1761340613971591333,-4.794120788574219,5.0,1761340613967588772,791559,0.791559,False
64,63,1761340577367527055,2025-10-24 21:16:17,-23.563385009765625,1761340577343963670,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,63,1761340615205390776,1761340615204582447,-4.794120788574219,5.0,1761340615200596656,808329,0.808329,False
65,64,1761340577968565043,2025-10-24 21:16:17,-23.563385009765625,1761340577945001658,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,64,1761340616406549091,1761340616405744532,-4.794120788574219,5.0,1761340616401754971,804559,0.804559,False
66,65,1761340578569591591,2025-10-24 21:16:18,-23.563385009765625,1761340578546028206,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,65,1761340617607734355,1761340617606907693,-4.794120788574219,5.0,1761340617602940235,826662,0.826662,False
67,66,1761340579170605620,2025-10-24 21:16:19,-23.563385009765625,1761340579147042235,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,66,1761340579171309084,1761340579170593725,-4.678010940551758,5.0,1761340579166631074,715359,0.715359,False
67,66,1761340579170605620,2025-10-24 21:16:19,-23.563385009765625,1761340579147042235,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,66,1761340618808897253,1761340618808079563,-4.794120788574219,5.0,1761340618804103133,817690,0.81769,False
68,67,1761340579771641711,2025-10-24 21:16:19,-4.910945892333984,1761340579766730766,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,67,1761340579772325023,1761340579771629786,-4.733800888061523,5.0,1761340579767591223,695237,0.695237,False
68,67,1761340579771641711,2025-10-24 21:16:19,-4.910945892333984,1761340579766730766,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,67,1761340620010023413,1761340620009238919,-4.794120788574219,5.0,1761340620005229293,784494,0.784494,False
69,68,1761340580476828794,2025-10-24 21:16:20,-4.910945892333984,1761340580471917849,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,68,1761340580477588409,1761340580476812617,-4.733800888061523,5.0,1761340580472854609,775792,0.775792,False
69,68,1761340580476828794,2025-10-24 21:16:20,-4.910945892333984,1761340580471917849,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,68,1761340621211180329,1761340621210358966,-4.708766937255859,5.0,1761340621206471563,821363,0.821363,False
70,69,1761340581077938838,2025-10-24 21:16:21,-4.910945892333984,1761340581073027893,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,69,1761340581078629887,1761340581077924742,-4.733800888061523,5.0,1761340581073896087,705145,0.705145,False
70,69,1761340581077938838,2025-10-24 21:16:21,-4.910945892333984,1761340581073027893,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,69,1761340622412311297,1761340622411508703,-4.708766937255859,5.0,1761340622407602531,802594,0.802594,False
71,70,1761340581679243517,2025-10-24 21:16:21,-4.910945892333984,1761340581674332572,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,70,1761340581679965930,1761340581679228384,-4.733800888061523,5.0,1761340581675232130,737546,0.737546,False
71,70,1761340581679243517,2025-10-24 21:16:21,-4.910945892333984,1761340581674332572,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,70,1761340623613771972,1761340623612948736,-4.708766937255859,5.0,1761340623609063206,823236,0.823236,False
72,71,1761340582280323415,2025-10-24 21:16:22,-4.910945892333984,1761340582275412470,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,71,1761340582281009306,1761340582280310173,-4.733800888061523,5.0,1761340582276275506,699133,0.699133,False
72,71,1761340582280323415,2025-10-24 21:16:22,-4.910945892333984,1761340582275412470,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,71,1761340624814932548,1761340624814105409,-4.708766937255859,5.0,1761340624810223782,827139,0.827139,False
73,72,1761340582881358324,2025-10-24 21:16:22,-4.910945892333984,1761340582876447379,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,72,1761340582882045867,1761340582881344949,-4.733800888061523,5.0,1761340582877312067,700918,0.700918,False
73,72,1761340582881358324,2025-10-24 21:16:22,-4.910945892333984,1761340582876447379,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,72,1761340626047690753,1761340626046838988,-4.708766937255859,5.0,1761340626042981987,851765,0.851765,False
74,73,1761340583482389044,2025-10-24 21:16:23,-4.910945892333984,1761340583477478099,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,73,1761340583483096639,1761340583482376795,-4.733800888061523,5.0,1761340583478362839,719844,0.719844,False
74,73,1761340583482389044,2025-10-24 21:16:23,-4.910945892333984,1761340583477478099,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,73,1761340627248852312,1761340627248031194,-4.708766937255859,5.0,1761340627244143546,821118,0.821118,False
75,74,1761340584083429450,2025-10-24 21:16:24,-4.910945892333984,1761340584078518505,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,74,1761340584084118970,1761340584083416449,-4.733800888061523,5.0,1761340584079385170,702521,0.702521,False
75,74,1761340584083429450,2025-10-24 21:16:24,-4.910945892333984,1761340584078518505,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,74,1761340628449942135,1761340628449182300,-4.708766937255859,5.0,1761340628445233369,759835,0.759835,False
76,75,1761340584684461454,2025-10-24 21:16:24,-4.910945892333984,1761340584679550509,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,75,1761340584685138061,1761340584684448969,-4.733800888061523,5.0,1761340584680404261,689092,0.689092,False
76,75,1761340584684461454,2025-10-24 21:16:24,-4.910945892333984,1761340584679550509,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,75,1761340629651068455,1761340629650268391,-4.708766937255859,5.0,1761340629646359689,800064,0.800064,False
77,76,1761340585285465319,2025-10-24 21:16:25,-4.910945892333984,1761340585280554374,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,76,1761340585286166889,1761340585285452689,-4.733800888061523,5.0,1761340585281433089,714200,0.7142,False
77,76,1761340585285465319,2025-10-24 21:16:25,-4.910945892333984,1761340585280554374,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,76,1761340630852129921,1761340630851384252,-4.708766937255859,5.0,1761340630847421155,745669,0.745669,False
78,77,1761340585886488516,2025-10-24 21:16:25,-4.910945892333984,1761340585881577571,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,77,1761340585887189509,1761340585886476464,-4.733800888061523,5.0,1761340585882455709,713045,0.713045,False
78,77,1761340585886488516,2025-10-24 21:16:25,-4.910945892333984,1761340585881577571,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,77,1761340632053190714,1761340632052438442,-23.419857025146484,5.0,1761340632029770857,752272,0.752272,False
79,78,1761340586487528099,2025-10-24 21:16:26,-4.910945892333984,1761340586482617154,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,78,1761340586488207210,1761340586487515612,-4.733800888061523,5.0,1761340586483473410,691598,0.691598,False
79,78,1761340586487528099,2025-10-24 21:16:26,-4.910945892333984,1761340586482617154,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,78,1761340633254286974,1761340633253489796,-23.419857025146484,5.0,1761340633230867117,797178,0.797178,False
80,79,1761340587088543627,2025-10-24 21:16:27,-4.910945892333984,1761340587083632682,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,79,1761340587089234011,1761340587088531528,-4.733800888061523,5.0,1761340587084500211,702483,0.702483,False
80,79,1761340587088543627,2025-10-24 21:16:27,-4.910945892333984,1761340587083632682,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,79,1761340634455462016,1761340634454621908,-23.419857025146484,5.0,1761340634432042159,840108,0.840108,False
81,80,1761340587689806730,2025-10-24 21:16:27,-4.910945892333984,1761340587684895785,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,80,1761340587690524842,1761340587689792796,-4.733800888061523,5.0,1761340587685791042,732046,0.732046,False
81,80,1761340587689806730,2025-10-24 21:16:27,-4.910945892333984,1761340587684895785,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,80,1761340635656897960,1761340635656087967,-23.419857025146484,5.0,1761340635633478103,809993,0.809993,False
82,81,1761340588290872896,2025-10-24 21:16:28,-4.910945892333984,1761340588285961951,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,81,1761340588291590802,1761340588290859878,-4.733800888061523,5.0,1761340588286857002,730924,0.730924,False
82,81,1761340588290872896,2025-10-24 21:16:28,-4.910945892333984,1761340588285961951,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,81,1761340636889544011,1761340636888714981,-23.419857025146484,5.0,1761340636866124154,829030,0.82903,False
83,82,1761340588891917176,2025-10-24 21:16:28,-4.910945892333984,1761340588887006231,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,82,1761340588892598274,1761340588891904626,-4.733800888061523,5.0,1761340588887864474,693648,0.693648,False
83,82,1761340588891917176,2025-10-24 21:16:28,-4.910945892333984,1761340588887006231,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,82,1761340638090695976,1761340638089884461,-23.419857025146484,5.0,1761340638067276119,811515,0.811515,False
84,83,1761340589492927475,2025-10-24 21:16:29,-4.910945892333984,1761340589488016530,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,83,1761340589493621331,1761340589492914826,-4.733800888061523,5.0,1761340589488887531,706505,0.706505,False
84,83,1761340589492927475,2025-10-24 21:16:29,-4.910945892333984,1761340589488016530,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,83,1761340639291868042,1761340639291063086,-23.419857025146484,5.0,1761340639268448185,804956,0.804956,False
85,84,1761340590093962624,2025-10-24 21:16:30,-23.630380630493164,1761340590070332244,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,84,1761340590094646922,1761340590093950462,-23.472309112548828,5.0,1761340590071174613,696460,0.69646,False
85,84,1761340590093962624,2025-10-24 21:16:30,-23.630380630493164,1761340590070332244,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,84,1761340640493066780,1761340640492211800,-23.419857025146484,5.0,1761340640469646923,854980,0.85498,False
86,85,1761340590726308538,2025-10-24 21:16:30,-23.630380630493164,1761340590702678158,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,85,1761340590727114043,1761340590726292750,-23.472309112548828,5.0,1761340590703641734,821293,0.821293,False
86,85,1761340590726308538,2025-10-24 21:16:30,-23.630380630493164,1761340590702678158,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,85,1761340641694215070,1761340641693409042,-23.28777313232422,5.0,1761340641670927297,806028,0.806028,False
87,86,1761340591327425741,2025-10-24 21:16:31,-23.630380630493164,1761340591303795361,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,86,1761340591328126260,1761340591327411439,-23.472309112548828,5.0,1761340591304653951,714821,0.714821,False
87,86,1761340591327425741,2025-10-24 21:16:31,-23.630380630493164,1761340591303795361,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,86,1761340642895318490,1761340642894527670,-23.28777313232422,5.0,1761340642872030717,790820,0.79082,False
88,87,1761340591928468467,2025-10-24 21:16:31,-23.630380630493164,1761340591904838087,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,87,1761340591929154032,1761340591928455627,-23.472309112548828,5.0,1761340591905681723,698405,0.698405,False
88,87,1761340591928468467,2025-10-24 21:16:31,-23.630380630493164,1761340591904838087,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,87,1761340644096405722,1761340644095634731,-23.28777313232422,5.0,1761340644073117949,770991,0.770991,False
89,88,1761340592529493666,2025-10-24 21:16:32,-23.630380630493164,1761340592505863286,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,88,1761340592530175757,1761340592529481186,-23.472309112548828,5.0,1761340592506703448,694571,0.694571,False
89,88,1761340592529493666,2025-10-24 21:16:32,-23.630380630493164,1761340592505863286,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,88,1761340645297508310,1761340645296720540,-23.28777313232422,5.0,1761340645274220537,787770,0.78777,False
90,89,1761340593130514081,2025-10-24 21:16:33,-23.630380630493164,1761340593106883701,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,89,1761340593131217834,1761340593130501477,-23.472309112548828,5.0,1761340593107745525,716357,0.716357,False
90,89,1761340593130514081,2025-10-24 21:16:33,-23.630380630493164,1761340593106883701,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,89,1761340646498588915,1761340646497829176,-23.28777313232422,5.0,1761340646475301142,759739,0.759739,False
91,90,1761340593731813332,2025-10-24 21:16:33,-23.630380630493164,1761340593708182952,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,90,1761340593732532459,1761340593731799196,-23.472309112548828,5.0,1761340593709060150,733263,0.733263,False
91,90,1761340593731813332,2025-10-24 21:16:33,-23.630380630493164,1761340593708182952,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,90,1761340647731491907,1761340647730633891,-23.28777313232422,5.0,1761340647708204134,858016,0.858016,False
92,91,1761340594332886463,2025-10-24 21:16:34,-23.630380630493164,1761340594309256083,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,91,1761340594333570598,1761340594332873083,-23.472309112548828,5.0,1761340594310098289,697515,0.697515,False
92,91,1761340594332886463,2025-10-24 21:16:34,-23.630380630493164,1761340594309256083,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,91,1761340648932585607,1761340648931807608,-23.28777313232422,5.0,1761340648909297834,777999,0.777999,False
93,92,1761340594933918750,2025-10-24 21:16:34,-23.630380630493164,1761340594910288370,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,92,1761340594934604332,1761340594933905935,-23.472309112548828,5.0,1761340594911132023,698397,0.698397,False
93,92,1761340594933918750,2025-10-24 21:16:34,-23.630380630493164,1761340594910288370,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,92,1761340650133673529,1761340650132899438,-23.28777313232422,5.0,1761340650110385756,774091,0.774091,False
94,93,1761340595534958808,2025-10-24 21:16:35,-23.630380630493164,1761340595511328428,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,93,1761340595535664506,1761340595534945791,-23.472309112548828,5.0,1761340595512192197,718715,0.718715,False
94,93,1761340595534958808,2025-10-24 21:16:35,-23.630380630493164,1761340595511328428,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,93,1761340651334771008,1761340651334007490,-23.28777313232422,5.0,1761340651311483235,763518,0.763518,False
95,94,1761340596135982549,2025-10-24 21:16:36,-23.630380630493164,1761340596112352169,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,94,1761340596136661042,1761340596135970087,-23.472309112548828,5.0,1761340596113188733,690955,0.690955,False
95,94,1761340596135982549,2025-10-24 21:16:36,-23.630380630493164,1761340596112352169,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,94,1761340652535887928,1761340652535114733,-4.731178283691406,5.0,1761340652531156750,773195,0.773195,False
96,95,1761340596736998930,2025-10-24 21:16:36,-23.630380630493164,1761340596713368550,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,95,1761340596737678342,1761340596736987077,-23.472309112548828,5.0,1761340596714206033,691265,0.691265,False
96,95,1761340596736998930,2025-10-24 21:16:36,-23.630380630493164,1761340596713368550,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,95,1761340653736994813,1761340653736193455,-4.731178283691406,5.0,1761340653732263635,801358,0.801358,False
97,96,1761340597338002705,2025-10-24 21:16:37,-23.630380630493164,1761340597314372325,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,96,1761340597338692816,1761340597337990072,-23.472309112548828,5.0,1761340597315220507,702744,0.702744,False
97,96,1761340597338002705,2025-10-24 21:16:37,-23.630380630493164,1761340597314372325,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,96,1761340654938087505,1761340654937314619,-4.731178283691406,5.0,1761340654933356327,772886,0.772886,False
98,97,1761340597939056304,2025-10-24 21:16:37,-23.630380630493164,1761340597915425924,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,97,1761340597939732944,1761340597939044026,-23.472309112548828,5.0,1761340597916260635,688918,0.688918,False
98,97,1761340597939056304,2025-10-24 21:16:37,-23.630380630493164,1761340597915425924,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,97,1761340656139223633,1761340656138409019,-4.731178283691406,5.0,1761340656134492455,814614,0.814614,False
99,98,1761340598540070477,2025-10-24 21:16:38,-23.630380630493164,1761340598516440097,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,98,1761340598540745638,1761340598540058470,-23.472309112548828,5.0,1761340598517273329,687168,0.687168,False
99,98,1761340598540070477,2025-10-24 21:16:38,-23.630380630493164,1761340598516440097,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,98,1761340657340309193,1761340657339538851,-4.731178283691406,5.0,1761340657335578015,770342,0.770342,False
100,99,1761340599141083173,2025-10-24 21:16:39,-23.630380630493164,1761340599117452793,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,99,1761340599141773016,1761340599141071246,-23.472309112548828,5.0,1761340599118300707,701770,0.70177,False
100,99,1761340599141083173,2025-10-24 21:16:39,-23.630380630493164,1761340599117452793,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,99,1761340658619434289,1761340658618573647,-4.731178283691406,5.0,1761340658614703111,860642,0.860642,False
101,100,1761340599742345330,2025-10-24 21:16:39,-23.630380630493164,1761340599718714950,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,100,1761340599743140386,1761340599742331564,-23.472309112548828,5.0,1761340599719668077,808822,0.808822,False
102,101,1761340600343510240,2025-10-24 21:16:40,-4.906415939331055,1761340600338603825,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,101,1761340600344204521,1761340600343496747,-4.774570465087891,5.0,1761340600339429951,707774,0.707774,False
103,102,1761340601004374467,2025-10-24 21:16:41,-4.906415939331055,1761340600999468052,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,102,1761340601005119640,1761340601004359275,-4.774570465087891,5.0,1761340601000345070,760365,0.760365,False
104,103,1761340601605461316,2025-10-24 21:16:41,-4.906415939331055,1761340601600554901,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,103,1761340601606166044,1761340601605446734,-4.774570465087891,5.0,1761340601601391474,719310,0.71931,False
105,104,1761340602206507109,2025-10-24 21:16:42,-4.906415939331055,1761340602201600694,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,104,1761340602207220043,1761340602206494695,-4.774570465087891,5.0,1761340602202445473,725348,0.725348,False
106,105,1761340602807560317,2025-10-24 21:16:42,-4.906415939331055,1761340602802653902,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,105,1761340602808244134,1761340602807548003,-4.774570465087891,5.0,1761340602803469564,696131,0.696131,False
107,106,1761340603408574548,2025-10-24 21:16:43,-4.906415939331055,1761340603403668133,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,106,1761340603409266339,1761340603408562000,-4.774570465087891,5.0,1761340603404491769,704339,0.704339,False
108,107,1761340604009597041,2025-10-24 21:16:44,-4.906415939331055,1761340604004690626,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,107,1761340604010300068,1761340604009584611,-4.774570465087891,5.0,1761340604005525498,715457,0.715457,False
109,108,1761340604610616287,2025-10-24 21:16:44,-4.906415939331055,1761340604605709872,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,108,1761340604611324541,1761340604610604125,-4.774570465087891,5.0,1761340604606549971,720416,0.720416,False
110,109,1761340605211646480,2025-10-24 21:16:45,-4.906415939331055,1761340605206740065,,,600.0,"ares-comp-11:9000,ares-comp-12:9000",,comp12,109,1761340605212337905,1761340605211633670,-4.774570465087891,5.0,1761340605207563335,704235,0.704235,False
