timestamp,elapsed_seconds,client_offset_ms,client_drift_us_per_s,client_source,ntp_ground_truth_offset_ms,ntp_uncertainty_ms,has_ntp,chronotick_error_ms,system_error_ms,dataset_size,corrections_applied
1760495860.6940188,8062.135281801224,-3.1469925306737423,3567.8427666425705,cpu,,,False,,,820,3
1760495870.6958246,8072.137087583542,0.358470540959388,4560.996778309345,cpu,,,False,,,821,3
1760495880.6983278,8082.139590740204,9.660154581069946,1639.2981633543968,cpu,,,False,,,822,3
1760495890.7001748,8092.141437768936,12.052305042743683,-2677.6976883411407,cpu,,,False,,,823,3
1760495900.7016232,8102.142886161804,8.311414159834385,-3206.8495638668537,cpu,,,False,,,824,3
1760495910.7035897,8112.144852638245,1.200915197841823,-276.3504162430763,cpu,,,False,,,825,3
1760495920.7064464,8122.147709369659,-1.6989988507702947,3353.569656610489,cpu,,,False,,,826,3
1760495930.7093863,8132.150649309158,3.1341516878455877,3319.6976874023676,cpu,,,False,,,827,3
1760495940.711394,8142.152657032013,9.587053209543228,-165.7595857977867,cpu,-3.8095315297444663,16.649405161539715,True,13.396584739287695,3.8095315297444663,828,3
1760495950.7160509,8152.1573138237,10.954039171338081,-3144.984133541584,cpu,,,False,,,829,3
1760495960.7183917,8162.15965461731,6.833009421825409,-2861.296758055687,cpu,,,False,,,830,3
1760495970.720931,8172.162194013596,1.2982020853087306,1345.8809116855264,cpu,,,False,,,831,3
1760495980.7235837,8182.164846658707,0.8091171621344984,3680.7777360081673,cpu,,,False,,,832,3
1760495990.727504,8192.168766975403,6.7905765026807785,1981.3450053334236,cpu,,,False,,,833,3
1760496000.7303889,8202.17165184021,10.586712509393692,-1545.6471592187881,cpu,,,False,,,834,3
1760496010.733893,8212.175155878067,8.663645945489407,-2855.3223237395287,cpu,,,False,,,835,3
1760496020.7367244,8222.177987337112,3.2335096038877964,-220.84591910243034,cpu,,,False,,,836,3
1760496030.7387536,8232.18001651764,-1.2401704443618655,3734.000027179718,cpu,,,False,,,837,3
1760496040.7416437,8242.182906627655,1.7568335169926286,4702.848847955465,cpu,,,False,,,838,3
1760496050.7453709,8252.186633825302,9.533291682600975,684.5192983746529,cpu,,,False,,,839,3
1760496060.7477753,8262.189038276672,11.508416384458542,-3211.85402572155,cpu,,,False,,,840,3
1760496070.7506385,8272.191901445389,7.238239981234074,-2982.2252690792084,cpu,,,False,,,841,3
1760496080.753388,8282.194650888443,0.3347183810546994,1389.4259463995695,cpu,,,False,,,842,3
1760496090.7555256,8292.196788549423,-1.7285525100305676,5501.760635524988,cpu,,,False,,,843,3
1760496100.758456,8302.199718952179,5.108548328280449,4233.395680785179,cpu,,,False,,,844,3
1760496110.7612991,8312.202562093735,12.00556568801403,-1488.9007434248924,cpu,,,False,,,845,3
1760496120.76369,8322.204952955246,11.026240885257721,-4225.871525704861,cpu,-5.358636379241943,16.652047634124756,True,16.384877264499664,5.358636379241943,846,3
1760496130.7665858,8332.207848787308,4.280040040612221,-1673.0104107409716,cpu,,,False,,,847,3
1760496140.7697132,8342.21097612381,-0.6433140952140093,3575.102426111698,cpu,,,False,,,848,3
1760496150.772311,8352.213573932648,2.2971583530306816,4702.329635620117,cpu,,,False,,,849,3
