timestamp,elapsed_seconds,datetime,system_time,chronotick_time,chronotick_offset_ms,chronotick_uncertainty_ms,chronotick_confidence,chronotick_source,ntp_offset_ms,ntp_delay_ms,ntp_server,chronotick_error_vs_ntp_ms,system_error_vs_ntp_ms
1760638424.7681289,2293.733498573303,2025-10-16T13:13:44.768129,1760638424.7681289,1760638424.7678835,-0.24531056988053024,1.0,1.0,cpu,,,,,
1760638434.7704756,2303.7358453273773,2025-10-16T13:13:54.770476,1760638434.7704756,1760638434.7702873,-0.18836012168321759,1.0,1.0,cpu,13.304948806762695,13.959407806396484,pool.ntp.org,-13.49,-13.30
1760638444.8008807,2313.766250371933,2025-10-16T13:14:04.800881,1760638444.8008807,1760638444.8007593,-0.12145822256570682,1.0,1.0,cpu,,,,,
1760638454.8029027,2323.7682723999023,2025-10-16T13:14:14.802903,1760638454.8029027,1760638454.8028588,-0.043809232010971755,1.0,1.0,cpu,,,,,
1760638464.8052173,2333.7705869674683,2025-10-16T13:14:24.805217,1760638464.8052173,1760638464.8052535,0.036351186281535774,1.0,1.0,cpu,,,,,
1760638474.8073492,2343.7727189064026,2025-10-16T13:14:34.807349,1760638474.8073492,1760638474.807468,0.11881647515110672,1.0,1.0,cpu,,,,,
1760638484.809633,2353.775002717972,2025-10-16T13:14:44.809633,1760638484.809633,1760638484.8098402,0.20713353296741843,1.0,1.0,cpu,,,,,
1760638494.811689,2363.7770586013794,2025-10-16T13:14:54.811689,1760638494.811689,1760638494.8119872,0.2983766607940197,1.0,1.0,cpu,,,,,
1760638504.813857,2373.7792267799377,2025-10-16T13:15:04.813857,1760638504.813857,1760638504.8142414,0.38444134406745434,1.0,1.0,cpu,,,,,
1760638514.8159378,2383.7813074588776,2025-10-16T13:15:14.815938,1760638514.8159378,1760638514.8164027,0.46498136362060905,1.0,1.0,cpu,,,,,
1760638524.8180754,2393.783445119858,2025-10-16T13:15:24.818075,1760638524.8180754,1760638524.8186202,0.5448511219583452,1.0,1.0,cpu,,,,,
1760638534.8218696,2403.7872393131256,2025-10-16T13:15:34.821870,1760638534.8218696,1760638534.8224995,0.6298483349382877,1.0,1.0,cpu,10.44917106628418,28.586864471435547,pool.ntp.org,-9.82,-10.45
1760638544.8531811,2413.818550825119,2025-10-16T13:15:44.853181,1760638544.8531811,1760638544.8538978,0.7166254799813032,1.0,1.0,cpu,,,,,
